"n_buildings_acre","TotalAssessedValue_acre","LandAssessedValue_acre","ImprovementAssessedValue_acre","white_acs","black_acs","med_hh_inc_acs","occupied_acs","med_rent_inc_pct_acs","mean_price","LotSizeAcres_MEAN","sqfeet_MEAN","TotalBedrooms_MEAN","in_cbrs","barrier","region_id"
0.0674476956449984,8043.71127376425,3440.55762251795,4603.1536512463,0.976764199655766,0.00172117039586919,51471,0.568443051201672,29,NA,2.4,1288,3,0,0,"2314996"
0.0112412869231278,0,0,0,0.992414578736351,0,83932.6122805613,0.76871094904004,19.2,NA,NA,NA,NA,0,0,"2315019"
0,0,0,0,0.980707395498392,0,59688,0.511210762331839,19.2,NA,NA,NA,NA,0,0,"2315289"
0.0149883840872425,0,0,0,1,0,118160,0.424501424501425,NA,NA,NA,NA,NA,0,0,"2315447"
0,0,0,0,0.961432506887052,0,54306,0.577105014191107,26.3,NA,NA,NA,NA,0,0,"2315592"
0,0,0,0,0.982242990654206,0,61875,1,19.2,NA,NA,NA,NA,0,0,"2315714"
0.00449651519149461,37653.0508959768,10262.086279722,27390.9646162548,0.940399384401309,0,68874.7251906205,0.926916569101919,36.7487001434751,NA,2.2,5136,3,0,0,"2315770"
0.0179860605450806,110456.307940051,47397.6146506519,63058.6932893991,0.908077880473178,0.00042305936965687,56334.481613731,0.744267618846814,20.8143579051141,NA,2.3,5097,3,0,0,"2315778"
0.20983710259225,77838.3333594068,47795.8673689195,30042.4659904872,0.961408259986459,0.000677048070412999,57784,0.662955465587045,19.6,NA,1.69428571428571,NA,NA,0,0,"2315799"
0.0224825831326923,0,0,0,0.988831615120275,0,63942.5,0.61251372118551,28.4,NA,NA,NA,NA,0,0,"2316154"
0.104918623573459,19093.3539252029,10586.3535056138,8507.00041958913,0.995045417010735,0.00495458298926507,54028,0.477140482128013,32.6,NA,6.3,1279,NA,0,1,"2316222"
0.0224825855647547,44285.738105457,23569.4627974255,20716.2753080314,1,0,47646,0.687,17.9,NA,1.04,3651.5,3,0,0,"2316461"
0.224825766908903,74246.2251620488,53916.7714889425,20329.4536731062,0.963072378138848,0,50625,0.404761904761905,32.5,NA,0.95,753,3.33333333333333,0,0,"2316505"
0.0224825844616824,6486.78324141614,3850.25263150093,2636.53060991521,0.960624071322437,0,37250,0.704545454545455,37.8,NA,4,NA,2,0,0,"2316543"
0,0,0,0,0.960624071322437,0,37250,0.704545454545455,37.8,NA,NA,NA,NA,0,0,"2316650"
0,13977.6878793164,13977.6878793164,0,0.954128440366973,0.000834028356964137,51667,0.610404624277457,23.1,NA,2.2,NA,NA,0,0,"2317099"
0.0299767685910839,66790.5468360326,36642.8871632546,30147.659672778,0.960624071322437,0,37250,0.704545454545455,37.8,NA,1.59333333333333,1555,3,0,0,"2317304"
0.0112412848248988,18416.4035936928,10679.8322209999,7736.57137269286,1,0,NA,0.829888712241653,37.4,NA,0.3,864,2,0,0,"2317567"
0.0449651764401214,11710.2615082056,6649.81118314571,5060.4503250599,0.968102073365231,0.000797448165869219,44360.5,0.631901840490798,33.4,NA,2.4,1680,3,0,0,"2317733"
0,0,0,0,0.954022988505747,0,51250,0.584323040380047,34.6,NA,NA,NA,NA,0,0,"2317810"
0.149883814465165,182918.993043522,147980.533566494,34938.4594770272,0.995254217504701,0,75882,0.319521440119335,29.7,NA,0.39,3273.5,3,0,0,"2317831"
0.0179860608078004,0,0,0,0.960624071322437,0,37250,0.704545454545455,37.8,NA,NA,NA,NA,0,0,"2317889"
0,0,0,0,0.961432506887052,0,54306,0.577105014191107,26.3,NA,NA,NA,NA,0,0,"2317962"
0.0449651731216143,15958.8422035794,8120.88013422818,7837.96206935122,0.960624071322437,0,37250,0.704545454545455,37.8,NA,4.96,1886.5,2.33333333333333,0,0,"2318012"
0,0,0,0,0.9283313112874,0.00822280367103671,49624.8004752849,0.640555530191616,37.5812357118968,NA,NA,NA,NA,0,0,"2318051"
0.0149883817474823,7992.65850286183,6345.13387989195,1647.52462296988,0.980707395498392,0,59688,0.511210762331839,19.2,NA,8.225,NA,NA,0,0,"2318068"
0.0103765723827308,0,0,0,0.954022988505747,0,51250,0.584323040380047,34.6,NA,NA,NA,NA,0,0,"2318095"
0.0449651439442101,23538.4193632482,17877.5938411541,5660.82552209404,0.925595238095238,0.0109126984126984,49130,0.59304084720121,29.2,NA,3.86666666666667,904,1.5,0,0,"2318127"
0.0505857702141727,276000.120545209,163237.252274818,112762.868270392,0.993623384820769,0,135442.37308039,0.679662207797226,NA,NA,0.657,3315.6,2.7,0,0,"2318148"
0.0385415501685423,0,0,0,0.970072239422085,0,32750,0.707317073170732,NA,NA,NA,NA,NA,0,0,"2318258"
0.00642359465407817,0,0,0,0.92074698773165,0.0478098047703305,48246.0380231434,0.761436547164367,28.3744127791802,NA,NA,NA,NA,0,0,"2318304"
0.089930274546619,47008.7634287314,27407.477778589,19601.2856501424,0.963072378138848,0,50625,0.404761904761905,32.5,NA,5.39333333333333,1402.5,3.5,0,0,"2318318"
0.0359720999414746,236186.536600621,92494.0727363467,143692.463864274,1,0,47646,0.687,17.9,NA,2.676,5582.4,2.6,0,0,"2318422"
0,0,0,0,0.980707395498392,0,59688,0.511210762331839,19.2,NA,NA,NA,NA,0,0,"2318464"
0.0149883803192293,9910.94904667981,4392.74547008547,5518.20357659434,0.954128440366973,0.000834028356964137,51667,0.610404624277457,23.1,NA,7.4,NA,2,0,0,"2318522"
0.0149883834903783,0,0,0,0.965529932605384,0.00244436469549471,83239.3792130784,0.974660600454403,19.2,NA,NA,NA,NA,0,0,"2318544"
0.0899305001077793,11435.929377193,10128.3912777778,1307.53809941521,0.954128440366973,0.000834028356964137,51667,0.610404624277457,23.1,NA,4.37,NA,NA,0,0,"2318549"
0.0449652230132077,0,0,0,0.980707395498392,0,59688,0.511210762331839,19.2,NA,NA,NA,NA,0,0,"2318552"
0.00562064542880282,23549.248051317,18317.4344842266,5231.81356709041,0.980707395498392,0,59688,0.511210762331839,19.2,NA,1.296,NA,NA,0,0,"2318621"
0,0,0,0,0.980872226472839,0.00382555470543229,46667,0.64839094159714,29,NA,NA,NA,NA,0,0,"23187"
0,0,0,0,0.851250845165652,0.0669371196754564,52143,0.581162324649299,21.3,NA,NA,NA,NA,0,0,"231977"
0.134895285044386,250168.174595553,94692.8128903885,155475.361705165,1,0,67614,0.407590759075908,NA,NA,1.29333333333333,NA,NA,0,0,"232244"
0,0,0,0,0.92326139088729,0.00767386091127098,37005.5,0.75974025974026,40.45,NA,NA,NA,NA,0,0,"23275"
0,0,0,0,0.925595238095238,0.0109126984126984,49130,0.59304084720121,29.2,NA,NA,NA,NA,0,0,"23280"
0,0,0,0,0.925595238095238,0.0109126984126984,49130,0.59304084720121,29.2,NA,NA,NA,NA,0,0,"23354"
0.449650719815526,131290.632763642,76584.8339794084,54705.7987842332,0.982649842271293,0,66382,0.317164179104478,23.8,NA,1.88333333333333,NA,NA,0,1,"233645"
0,15834.119918784,4711.96619939644,11122.1537193875,0.964809469018946,0,59096.7448977002,0.58834674734756,34.4612086056782,NA,3.015,NA,NA,0,0,"233740"
0,0,0,0,0.954022988505747,0,51250,0.584323040380047,34.6,NA,NA,NA,NA,0,0,"23404"
0.0899304129629746,0,0,0,0.880540946656649,0,52394,0.518355359765051,29.4,NA,NA,NA,NA,0,1,"234091"
0.0899304253460609,30212.6177522047,8352.34007197374,21860.2776802309,0.992239467849224,0,75093,0.476858345021038,23,NA,1.7,NA,3,0,1,"234112"
0,0,0,0,0.925595238095238,0.0109126984126984,49130,0.59304084720121,29.2,NA,NA,NA,NA,0,0,"23452"
0,0,0,0,1,0,71563,0.460691823899371,15.7,NA,NA,NA,NA,0,1,"234528"
0,0,0,0,0.988831615120275,0,63942.5,0.61251372118551,28.4,NA,NA,NA,NA,0,0,"234988"
0.0899306330961074,120984.088375405,35411.3346634304,85572.7537119742,0.986500302023444,0,60823.4285900598,0.555206644878082,28.4,NA,1.635,6235,3.5,0,0,"234998"
0,0,0,0,0.92910447761194,0.00746268656716418,49773.5,0.656871218668971,40.1,NA,NA,NA,NA,0,0,"23519"
0.0449651604217358,0,0,0,0.925595238095238,0.0109126984126984,49130,0.59304084720121,29.2,NA,NA,NA,NA,0,0,"23543"
0.0449652022849232,0,0,0,0.996536796536796,0,72083,0.596678529062871,33.1,NA,NA,NA,NA,0,0,"235503"
0.0449651685106537,0,0,0,0.978886126182089,0.000477009334919669,58497.1739571894,0.42087109637615,25.6576210488765,NA,NA,NA,NA,0,0,"236099"
0,0,0,0,1,0,47646,0.687,17.9,NA,NA,NA,NA,0,0,"236137"
0,0,0,0,1,0,47646,0.687,17.9,NA,NA,NA,NA,0,0,"236172"
0,0,0,0,1,0,47646,0.687,17.9,NA,NA,NA,NA,0,0,"236247"
0,0,0,0,0.981501632208923,0,61875,0.415896487985213,27.3,NA,NA,NA,NA,0,0,"236340"
0.0449652437686799,0,0,0,0.971643035863219,0.0133444537114262,47969,0.633587786259542,39.7,NA,NA,NA,NA,0,0,"23664"
0.269791225815555,20215.2484817575,9603.81742513403,10611.4310566235,0.969357751148607,0,84030.1344725839,0.57005794562088,40.3534187588734,NA,1.21333333333333,636.666666666667,2.33333333333333,0,0,"236738"
0.0449649823248264,0,0,0,0.982242990654206,0,61875,1,19.2,NA,NA,NA,NA,0,0,"236906"
0,0,0,0,0.982242990654206,0,61875,1,19.2,NA,NA,NA,NA,0,0,"236949"
0,0,0,0,1,0,95893,0.664874551971326,NA,NA,NA,NA,NA,0,0,"236951"
0,0,0,0,0.993182361922367,0,89342.8947241937,0.627999008540805,27,NA,NA,NA,NA,0,0,"237029"
0,0,0,0,0.990222222222222,0,148653,0.909395973154362,NA,NA,NA,NA,NA,0,0,"237271"
0.0899300047482874,379394.29173522,291002.950055099,88391.341680121,0.999121265377856,0,75882,0.381654906991661,51,NA,1.49,5550,3.5,0,0,"237824"
0.899301961246775,1203605.18523,1038675.0545727,164930.130657292,1,0,59369,0.198099762470309,17.8,NA,0.1,3142.46666666667,3.4,0,0,"237964"
0,0,0,0,0.960624071322437,0,37250,0.704545454545455,37.8,NA,NA,NA,NA,0,0,"238347"
0,0,0,0,0.971406423685992,0.000519883205709245,60640.7195514123,0.514247649045791,23.1,NA,NA,NA,NA,0,0,"238377"
0.0224825902864095,0,0,0,0.971643035863219,0.0133444537114262,47969,0.633587786259542,39.7,NA,NA,NA,NA,0,0,"238380"
0,0,0,0,0.980707395498392,0,59688,0.511210762331839,19.2,NA,NA,NA,NA,0,0,"238535"
0.0674476495330055,0,0,0,0.851250845165652,0.0669371196754564,52143,0.581162324649299,21.3,NA,NA,NA,NA,0,0,"238616"
0,0,0,0,1,0,23274,0.851503759398496,25,NA,NA,NA,NA,0,0,"238641"
0.0224825542810201,0,0,0,0.960624071322437,0,37250,0.704545454545455,37.8,NA,NA,NA,NA,0,0,"238659"
0,0,0,0,0.968101730756838,0.000797411630383829,44360.196494619,0.631904731975717,33.4001878100945,NA,NA,NA,NA,0,0,"238700"
0.0449651927495813,0,0,0,0.930980392156863,0.0384313725490196,52598,0.617977528089888,39,NA,NA,NA,NA,0,0,"238951"
0,0,0,0,1,0,67614,0.407590759075908,NA,NA,NA,NA,NA,0,0,"239176"
0.0149883859430042,30313.0360971302,16675.207231788,13637.8288653421,0.851250845165652,0.0669371196754564,52143,0.581162324649299,21.3,NA,1,NA,NA,0,0,"239256"
0,0,0,0,0.980707395498392,0,59688,0.511210762331839,19.2,NA,NA,NA,NA,0,0,"239317"
0,0,0,0,0.960624071322437,0,37250,0.704545454545455,37.8,NA,NA,NA,NA,0,0,"23934"
0.0224825781947511,55551.5725669958,31643.6420153581,23907.9305516377,1,0,118160,0.424501424501425,NA,NA,1.78,3663,3,0,0,"239438"
0,0,0,0,0.980707395498392,0,59688,0.511210762331839,19.2,NA,NA,NA,NA,0,0,"23946"
0,0,0,0,1,0,40719,0.547868061142397,36.2,NA,NA,NA,NA,0,0,"239464"
0,0,0,0,0.960624071322437,0,37250,0.704545454545455,37.8,NA,NA,NA,NA,0,0,"23965"
0,0,0,0,0.960624071322437,0,37250,0.704545454545455,37.8,NA,NA,NA,NA,0,0,"239745"
0,0,0,0,0.925595238095238,0.0109126984126984,49130,0.59304084720121,29.2,NA,NA,NA,NA,0,0,"239855"
0.0513887607818009,0,0,0,0.952669449647214,0.00802928979199046,128375,0.891503607663572,23.4572541688032,NA,NA,NA,NA,0,0,"2410037"
0.0314756022631185,0,0,0,0.866272189349112,0.133727810650888,90625,0.730769230769231,NA,55000,NA,NA,NA,0,0,"2410542"
0.0211600700776906,0,0,0,0.510802755076978,0.350448895604215,87279.7015645018,0.929486453946544,NA,415000,NA,NA,NA,0,0,"2412164"
0.148385047792779,0,0,0,0.807692307692308,0.17420814479638,123144,0.734597156398104,20.6,892543.285714286,NA,NA,NA,0,0,"2412231"
0.0374709826945664,0,0,0,0.86583926741723,0.0675504608571051,113104.616588631,0.926583917818471,43.278446878797,711142.857142857,NA,NA,NA,0,0,"2412246"
0,0,0,0,0.921091702654847,0.0622735752021206,67058.9811621219,0.406389486790581,25.0890687487963,NA,NA,NA,NA,0,0,"2412824"
0.00116289160744737,0,0,0,0.94141689373297,0.0449591280653951,65962,0.512676056338028,NA,136666.666666667,NA,NA,NA,0,0,"2412854"
0.0224825240448708,0,0,0,0.908175355450237,0.0853080568720379,96765,0.690812720848057,33.5,NA,NA,NA,NA,0,0,"241309"
0.0021858062843482,0,0,0,0.964059196617336,0.0105708245243129,50288,0.46085409252669,NA,26000,NA,NA,NA,0,0,"2413918"
0.0254802526316601,0,0,0,0.94141689373297,0.0449591280653951,65962,0.512676056338028,NA,120250,NA,NA,NA,0,0,"2413949"
0,0,0,0,0.866834170854271,0.0954773869346734,86563,0.572390572390572,NA,NA,NA,NA,NA,0,0,"241446"
0,0,0,0,0.855708908406524,0.0602258469259724,80313,0.582037996545769,NA,NA,NA,NA,NA,0,0,"242215"
0,0,0,0,0.866272189349112,0.133727810650888,90625,0.730769230769231,NA,NA,NA,NA,NA,0,0,"242320"
0,0,0,0,0.898550724637681,0.0739893211289092,71484,0.760623229461756,30.8,NA,NA,NA,NA,0,0,"242523"
0.494616606241984,0,0,0,0.970936490850377,0,NA,0.644409937888199,NA,305040,NA,NA,NA,0,0,"242666"
0,0,0,0,0.797830374753452,0.145956607495069,77101,0.846153846153846,NA,NA,NA,NA,NA,0,0,"242684"
0,0,0,0,0.858839050131926,0.00659630606860158,128092,0.62208067940552,19.2,NA,NA,NA,NA,0,0,"243524"
0,0,0,0,0.952107279693487,0.0277777777777778,88500,0.60734149054505,27.8,NA,NA,NA,NA,0,0,"243587"
0,0,0,0,0.964059196617336,0.0105708245243129,50288,0.46085409252669,NA,NA,NA,NA,NA,0,0,"244098"
0,0,0,0,0.949753694581281,0,126838,0.847916666666667,NA,NA,NA,NA,NA,0,0,"244181"
0,0,0,0,0.95840554592721,0.0138648180242634,35385,0.572425828970332,51,NA,NA,NA,NA,0,1,"244661"
0,0,0,0,0.94141689373297,0.0449591280653951,65962,0.512676056338028,NA,NA,NA,NA,NA,0,0,"244829"
0.00449651595647536,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"245226"
0.0539582006009434,0,0,0,0.866834170854271,0.0954773869346734,86563,0.572390572390572,NA,411594.117647059,NA,NA,NA,0,0,"245961"
0.0149883893687437,0,0,0,0.758934372969461,0.0662768031189084,111914,0.987359550561798,37.5,NA,NA,NA,NA,0,0,"246488"
0.157378102146693,0,0,0,0.94141689373297,0.0449591280653951,65962,0.512676056338028,NA,392500,NA,NA,NA,0,0,"246565"
0,0,0,0,0.964059196617336,0.0105708245243129,50288,0.46085409252669,NA,NA,NA,NA,NA,0,0,"246837"
0,0,0,0,0.94141689373297,0.0449591280653951,65962,0.512676056338028,NA,NA,NA,NA,NA,0,0,"247303"
0.0128471849936536,0,0,0,0.964059196617336,0.0105708245243129,50288,0.46085409252669,NA,NA,NA,NA,NA,0,0,"249009"
0.13939201995405,0,0,0,0.956950013058541,0.00255306008249657,165114.780035611,0.844467158605555,NA,469392.857142857,NA,NA,NA,0,0,"249153"
0,0,0,0,0.964059196617336,0.0105708245243129,50288,0.46085409252669,NA,NA,NA,NA,NA,0,0,"249179"
0.0224825611772588,0,0,0,0.701513067400275,0.0504355800091701,108086,0.830667920978363,26.4,742508.214285714,NA,NA,NA,0,0,"249295"
0,0,0,0,0.877075564266806,0.0119730832723521,108893.668879435,0.907139440738664,31.1726730155335,NA,NA,NA,NA,0,0,"251392"
0.04842400498718,17888.2433776363,8667.24593739976,9220.99744023654,0.928560197305462,0.00401436990591098,104324.013355853,0.983814235174053,16.7180529091585,414485.428571429,2.395,3840,2.83333333333333,0,0,"251419"
0.36236633875043,954087.927330025,266875.527289513,687212.400040512,0.672725729698802,0.0575481204651658,82097.5894167716,0.950199815375142,35.3944001090315,453460,0.185420560747664,4108.48717948718,3.82781456953642,0,0,"251444"
0.249352260600576,434250.84362929,174548.030862964,259702.812766326,0.996458641958681,0.000627602131824553,90875.9112332471,0.945188264295158,36.2873962869986,276319.888888889,0.414285714285714,2061.06329113924,3.36585365853659,0,0,"251546"
0.00345885713877162,39655.4525000393,11166.507442108,28488.9450579313,0.791136357014505,0.0350962563389428,50955.0334239526,0.818762943844309,25.9644889416688,NA,0.93,3157,3.5,0,0,"251699"
0.664484804717671,1359594.61118007,436918.554434963,922676.056745109,0.60765810481005,0.00562999655416378,94982.5671846917,0.935718491827717,30.6011488313208,497079.191489362,0.129230769230769,2715.86754966887,3.01369863013699,0,0,"251743"
0.292273580885175,212516.861746727,106333.397034048,106183.464712679,0.65354886965833,0.0155675025912292,47409.3381520562,0.935308925249967,30.5940252866917,511560.631578947,0.7725,7996.39285714286,5.16666666666667,0,0,"251765"
0.305763348814837,719206.348304634,494153.110093445,225053.238211189,0.799331300187734,0.0706224619232054,132385.089816632,0.404716930904575,25.570386222259,1956980.41176471,1.20974358974359,3857.5652173913,3.42307692307692,0,1,"251900"
0.391002684943076,2508779.91623254,1312724.7412592,1196055.17497334,0.810077519379845,0.0852713178294574,111818,0.0566801619433198,NA,4960000,2.4,4866,3.5,0,1,"25203"
0.343067557893155,468667.441332933,239335.589464838,229331.851868095,0.690840625435343,0.103864298371116,80516.0024700882,0.965630392750154,33.944411541163,326681.2,0.171395348837209,1667.8,2.7,0,0,"252046"
0.109201111626929,104619.816807439,9641.69191972653,94978.1248877126,0.726810559259881,0.060778538319624,119151.419042952,0.893219509633736,27.7288507941416,781400,0.06,2780,3.25,0,0,"252113"
0.0224825794903209,63562.6612072138,57297.0038400196,6265.65736719421,1,0,NA,0.14863813229572,NA,NA,5.56,2286,2,0,0,"25337"
0.47962829592735,1760124.28984538,1257649.07448033,502475.215365044,0.995862068965517,0,110139,0.456944444444444,NA,1382142.85714286,0.706785714285714,4335.45833333333,4.08333333333333,0,0,"25712"
0.0584547060290194,195185.682654847,76005.4486896238,119180.233965223,0.813575863730439,0.0231837002144256,71003.8443381615,0.788729389951235,28.5017224231813,160000,0.661818181818182,32268,NA,0,0,"25880"
0.247308397886428,1469486.4090542,1032628.82577458,436857.583279613,0.92,0,90382,0.344551282051282,23,3600000,1.10285714285714,3064.375,3.25,0,1,"25922"
0.199131530582724,746837.920707204,555818.915723266,191019.004983938,0.810077519379845,0.0852713178294574,111818,0.0566801619433198,NA,4449285.71428571,2.09477272727273,4505.92307692308,4.15384615384615,0,1,"25980"
0,0,0,0,0.637362637362637,0.292582417582418,71705,0.973094170403587,44.6,NA,NA,NA,NA,0,0,"28275"
0,16.6658155701248,16.6658155701248,0,1,0,59980,0.521197007481297,NA,NA,NA,NA,NA,0,0,"28306"
0.989233239214017,136759.143810691,39399.4553937895,97359.6884169018,0.669279588252683,0.20942543308995,57364.0194356248,0.90171177921172,33.0762897554323,NA,2.8975,1822.70503597122,3.01043841336117,0,0,"28585"
0.0209837303873504,8453.52840853204,2444.87355511315,6008.65485341888,0.60452666326444,0.197527134060435,76049.9139014523,0.915722971820303,40.7507576759332,NA,8.01666666666667,3293.75,3.2,0,0,"28712"
0.161874547674112,136613.933078261,44476.8071582324,92137.1259200289,0.884738385852431,0.0816967908529253,94147.178421559,0.842772537344276,28.8080226852878,875000,4.75466666666667,3572.38260869565,3.23728813559322,0,0,"28738"
0.00151567935796601,168.580975390206,44.7286674012255,123.852307988981,0.821856065704035,0.0662637817972466,61855.9336585997,0.826638836281227,36.7,NA,NA,4714,3,0,0,"28743"
0.045740423503387,63326.9301431973,25788.9795927132,37537.9505504841,0.666470021867558,0.180158450698241,77222.0987606343,0.944670233246464,34.5376694409065,NA,2.51666666666667,3337.82,3.25,0,0,"28747"
0.149687867157954,0,0,0,0.981957452192412,0.000824545975296221,113937.772920026,0.51603740694647,33.6562208618196,456250,NA,NA,NA,0,0,"33525"
0.0227696765581465,0,0,0,0.944604587160188,0.000594913634667632,92986.6556726492,0.726021776269766,25.8329393561321,619720.571428571,NA,NA,NA,0,0,"33705"
0,0,0,0,0.910014513788099,0.00145137880986938,93750,0.530782029950083,NA,NA,NA,NA,NA,0,0,"341128"
0,0,0,0,0.915469146238377,0,157438,0.5,51,NA,NA,NA,NA,0,0,"341373"
0,0,0,0,0.945295404814004,0.00437636761487965,79750,0.735294117647059,30,NA,NA,NA,NA,0,0,"341657"
0.584546294442133,0,0,0,0.980009707286183,0.00264772088924729,45382.8043224805,0.24722502207587,39.7,156666.666666667,NA,NA,NA,0,0,"341899"
0.044965085716184,0,0,0,0.982178217821782,0.00198019801980198,100500,0.128731343283582,37.5,NA,NA,NA,NA,0,0,"341936"
0.292273193726471,0,0,0,0.977272727272727,0.00181818181818182,160625,0.388682055100521,24.3,1013457.14285714,NA,NA,NA,0,0,"342209"
0,0,0,0,0.966623876765083,0,76824,0.732824427480916,27.5,NA,NA,NA,NA,0,0,"342258"
0,0,0,0,0.91968085106383,0.0106382978723404,102500,0.921195652173913,39.7,NA,NA,NA,NA,0,0,"342376"
0,0,0,0,0.910014513788099,0.00145137880986938,93750,0.530782029950083,NA,NA,NA,NA,NA,0,0,"342769"
0,0,0,0,0.209068010075567,0.782535684298909,31222,0.811023622047244,49.3,NA,NA,NA,NA,0,0,"343354"
0,0,0,0,0.953125,0,57404,0.912559618441971,NA,NA,NA,NA,NA,0,0,"343390"
6.28387723954943,0,0,0,0.911138446977939,0,107768,0.288355980211421,39.4367586692864,752775.511811024,NA,NA,NA,0,0,"343433"
0.944267728436309,0,0,0,0.995841995841996,0.00415800415800416,136480,0.155248271527341,NA,2875441.17647059,NA,NA,NA,0,0,"344230"
0.539582246446415,0,0,0,0.855508336057535,0.0797646289637136,87673.5,0.853503184713376,44.1,410333.333333333,NA,NA,NA,0,0,"34451"
0,0,0,0,0.828937816599125,0.0748541772769448,76908.7218596671,0.733005022512461,30.5925176672849,NA,NA,NA,NA,0,0,"344975"
0,0,0,0,0.845138055222089,0.00840336134453781,102969,1,NA,NA,NA,NA,NA,0,0,"344976"
0.0449650856911099,0,0,0,0.66221142162819,0.216281895504253,42578,0.868378812199037,32.5,56500,NA,NA,NA,0,0,"345148"
0.224825323199688,0,0,0,1,0,80313,0.1162109375,NA,6e+05,NA,NA,NA,0,0,"345564"
0.0166537472126774,0,0,0,0.836294845985801,0.08894962125627,85833,0.864081301237484,51,280000,NA,NA,NA,0,0,"345810"
0.000633311980632494,0,0,0,0.956792856645174,0,67864.6561624423,0.776825970749778,33.0205275472583,NA,NA,NA,NA,0,0,"346099"
0.0224825797725095,0,0,0,0.915469146238377,0,157438,0.5,51,NA,NA,NA,NA,0,0,"346189"
0,0,0,0,0.798830409356725,0,117500,0.857901726427623,35.5,NA,NA,NA,NA,0,0,"346282"
0.0449652316940033,0,0,0,0.986125385405961,0,65040,0.827615780445969,43,NA,NA,NA,NA,0,0,"34639"
0.539581846322634,0,0,0,0.895765472312704,0,82559.5,0.174984596426371,NA,811000,NA,NA,NA,0,0,"346603"
0.00421548258001349,0,0,0,0.974471212816262,5.89420174773596e-05,87431.0498332665,0.952785000346699,48.9821393725577,365000,NA,NA,NA,0,0,"346608"
0,0,0,0,0.915469146238377,0,157438,0.5,51,NA,NA,NA,NA,0,0,"346745"
0.00364582297776691,0,0,0,0.84089981898119,0.00311574736101646,50567.8444847487,0.491704976151696,44.8462897936075,10750,NA,NA,NA,0,0,"346799"
0,0,0,0,0.870967741935484,0,81786,0.227659574468085,NA,NA,NA,NA,NA,0,0,"34688"
0.0726360381981277,0,0,0,0.822920748357124,0.063199916813807,63518.0441110614,0.346001802048975,25.1019189273152,442857.142857143,NA,NA,NA,0,0,"346932"
0,0,0,0,0.882315318196354,0,97627.5,0.870149253731343,35.5,NA,NA,NA,NA,0,0,"346999"
0,0,0,0,0.870967741935484,0,81786,0.227659574468085,NA,NA,NA,NA,NA,0,0,"347053"
0.121405826705714,0,0,0,0.891543813367481,0,61858.3101315862,0.285164941975336,NA,435800,NA,NA,NA,0,0,"347223"
0.168619352294397,0,0,0,0.906647562780632,0.000516161600159506,100548.732551135,0.704039299245893,27.6603863695661,468125,NA,NA,NA,0,0,"347244"
0.00458828026464096,0,0,0,0.871015203531143,0.0863168219715547,85150,0.647058823529412,51,275000,NA,NA,NA,0,0,"347254"
0.0163509736831671,0,0,0,0.670715414414962,0.21716344313445,46049.2526684299,0.844748099868675,34.1178397113292,NA,NA,NA,NA,0,0,"347430"
0,0,0,0,0.759048970901348,0.17068843151171,70000,0.940298507462687,26.65,NA,NA,NA,NA,0,0,"347537"
0,0,0,0,0.991337824831569,0,71250,0.8875,NA,NA,NA,NA,NA,0,0,"34902"
0.0505857832189369,0,0,0,1,0,150729,0.470383275261324,NA,NA,NA,NA,NA,0,0,"361032"
0.472134570942677,2434.98382376924,316.71735840723,2118.26646536201,0.92298582145016,0.00785121175815578,121468.607233816,0.867392661203962,29.6,NA,0.1725,NA,NA,0,0,"361391"
0.0899301555296916,3089.62398277205,540.99440019623,2548.62958257582,0.929936305732484,0,66680,0.154349859681946,NA,NA,0.6375,NA,NA,0,0,"36179"
0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"361838"
0.0899303778408594,138412.843890334,111365.915509312,27046.9283810217,0.216012248550963,0.464029076346587,65135.930257374,0.903334933454264,37.1395900842065,222814.631578947,0.108131578947368,1781.5,0,0,0,"361922"
0.104918675539489,546870.301036531,377711.245056317,169159.055980213,0.942260970585822,0.0230956117656712,173057.891369068,0.0522270830407798,NA,NA,1.26181818181818,2767,4.25,0,0,"362162"
0.224825811486275,6770.03775624461,1950.52145420614,4819.51630203847,1,0,91678,0.596385542168675,NA,253375,1.9903125,NA,NA,0,0,"362813"
0.134895471390249,0,0,0,0.953195948305973,0.00593782745371987,113205,0.869883040935672,24.7,535500,5.04133333333333,2742.5,NA,0,0,"362835"
0.0786891302469845,417571.423534958,56871.0752673758,360700.348267583,0.683845543160969,0.243258666103938,12090.4754456326,1,28.4298313782586,NA,1.57033333333333,127281.666666667,0,0,0,"362936"
0.0112412925880178,468703.316907761,381887.97699966,86815.3399081008,0.651462994836489,0.234939759036145,12114,1,32.3,NA,12.12,2350,0,0,0,"363472"
0.0674477476476354,427.276976472307,414.710006576063,12.5669698962443,0.998241500586166,0.00175849941383353,113405,0.685406698564593,NA,NA,2.44,NA,NA,0,0,"36348"
0.696959497384929,1547920.61057872,983989.867331866,563930.743246854,0.943946955371963,0.0436484619284746,132500,0.0757403546723318,NA,2100000,1.19571428571429,1801.97,2.95959595959596,0,0,"363630"
0.380159997982374,1333293.01535269,952618.219501121,380674.795851567,0.927491417317692,0,183409,0.288066216688442,NA,2740937.5,0.57609756097561,2046.57894736842,3.05333333333333,0,0,"363863"
